,keyword,Score,POS,query,time
132,software development,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
133,application,0.126,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
134,software,0.103,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
135,development,0.097,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
136,week remote,0.093,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
137,week,0.093,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
138,understanding software,0.093,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
139,transitioned azure,0.093,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
140,mandarin,0.154,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
141,ui,0.115,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
142,assistance,0.104,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
143,knowledge,0.086,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
144,web,0.074,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
145,works knowledge,0.073,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
146,viacom engineers,0.073,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
147,viacom,0.073,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
148,ux ui,0.073,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
149,utilizing html5,0.073,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
150,york mid,0.144,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
151,xml json,0.144,,Senior Web Developer,2020-02-09 18:07:33.427541
152,web toolkits,0.144,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
153,town length,0.144,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
154,town,0.144,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
155,toolkits java,0.144,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
156,stack new,0.144,Adverb,Senior Web Developer,2020-02-09 18:07:33.427541
157,side development,0.144,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
158,relocate new,0.144,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
159,question able,0.144,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
160,sprinklr,0.137,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
161,creation,0.101,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
162,sprinklrites,0.097,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
163,eeo,0.097,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
164,administration,0.097,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
165,plugins,0.089,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
166,testing procedures,0.079,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
167,splash on24,0.079,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
168,splash,0.079,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
169,social technology,0.079,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
170,winforms,0.126,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
171,tuning,0.09,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
172,redis,0.09,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
173,patterns,0.09,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
174,nginx,0.09,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
175,mongodb,0.09,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
176,iis,0.09,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
177,flexbox,0.09,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
178,devextremejs,0.09,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
179,devexpress winforms,0.09,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
180,cryptographic protocols,0.121,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
181,cryptographic,0.121,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
182,protocols,0.111,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
183,distributed computing,0.111,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
184,distributed,0.107,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
185,computing,0.104,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
186,implement,0.094,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
187,security,0.083,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
188,language,0.074,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
189,practices,0.072,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
190,responsiveness,0.107,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
191,integration,0.107,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
192,continuous,0.107,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
193,architecture,0.103,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
194,reactjs,0.086,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
195,security,0.08,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
196,application,0.075,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
197,applications,0.071,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
198,visual elements,0.069,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
199,versioning tools,0.069,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
200,utilizing jira,0.164,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
201,timely manner,0.164,Adverb,Senior Web Developer,2020-02-09 18:07:33.427541
202,timely,0.164,Adverb,Senior Web Developer,2020-02-09 18:07:33.427541
203,resolve software,0.164,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
204,paid potentially,0.164,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
205,organizational interpersonal,0.164,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
206,manner organizational,0.164,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
207,manner,0.164,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
208,jira git,0.164,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
209,issues timely,0.164,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
210,insider,0.2,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
211,news,0.171,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
212,audience,0.137,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
213,largest digital,0.121,,Senior Web Developer,2020-02-09 18:07:33.427541
214,inspire,0.121,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
215,world,0.116,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
216,digital,0.116,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
217,action,0.111,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
218,brand,0.104,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
219,largest,0.098,,Senior Web Developer,2020-02-09 18:07:33.427541
220,experience plus,0.219,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
221,plus,0.148,,Senior Web Developer,2020-02-09 18:07:33.427541
222,education,0.132,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
223,write vanilla,0.129,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
224,web component,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
225,vanilla js,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
226,vanilla,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
227,target experience,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
228,target,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
229,systems engineering,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
230,requirements,0.13,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
231,visual design,0.129,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
232,supervision programming,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
233,suffern office,0.129,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
234,suffern,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
235,science remote,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
236,requirements visual,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
237,requirements requirements,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
238,remote able,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
239,reactjs depth,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
240,requirements,0.13,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
241,visual design,0.129,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
242,supervision programming,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
243,suffern office,0.129,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
244,suffern,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
245,science remote,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
246,requirements visual,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
247,requirements requirements,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
248,remote able,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
249,reactjs depth,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
250,azure,0.157,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
251,web application,0.138,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
252,software development,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
253,application,0.126,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
254,software,0.103,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
255,development,0.097,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
256,week remote,0.093,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
257,week,0.093,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
258,understanding software,0.093,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
259,transitioned azure,0.093,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
260,saturn,0.082,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
261,ios,0.082,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
262,share,0.079,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
263,direction,0.079,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
264,concepts,0.069,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
265,schedule,0.067,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
266,strong understanding,0.066,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
267,static,0.066,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
268,schools,0.066,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
269,love,0.065,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
270,experience plus,0.219,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
271,plus,0.148,,Senior Web Developer,2020-02-09 18:07:33.427541
272,education,0.132,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
273,write vanilla,0.129,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
274,web component,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
275,vanilla js,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
276,vanilla,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
277,target experience,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
278,target,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
279,systems engineering,0.129,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
280,ibkr,0.207,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
281,brokers,0.159,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
282,interactive brokers,0.128,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
283,interactive,0.117,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
284,www ibkr,0.103,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
285,www,0.103,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
286,ibkr com,0.103,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
287,execution,0.103,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
288,electronic access,0.103,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
289,electronic,0.103,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
290,alfresco,0.162,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
291,analytics applications,0.143,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
292,solutions leveraging,0.115,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
293,leveraging alfresco,0.115,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
294,leveraging,0.115,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
295,acuitys,0.115,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
296,analytics,0.11,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
297,model,0.105,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
298,solutions,0.105,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
299,solution,0.098,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
300,problems,0.137,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
301,complex problems,0.131,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
302,learning,0.116,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
303,solutions,0.114,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
304,web development,0.105,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
305,complex,0.087,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
306,values peer,0.084,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
307,understands difference,0.084,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
308,ui depth,0.084,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
309,tools optimize,0.084,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
310,ehe,0.167,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
311,wellness clinics,0.099,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
312,webpack grunt,0.099,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
313,think like,0.099,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
314,technologies solid,0.099,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
315,task prioritize,0.099,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
316,strong desire,0.099,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
317,solve cross,0.099,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
318,solid javascript,0.099,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
319,science competitive,0.099,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
320,softvision,0.213,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
321,softvision llc,0.172,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
322,llc,0.152,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
323,technology,0.112,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
324,undergraduate degree,0.111,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
325,undergraduate,0.111,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
326,technologies undergraduate,0.111,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
327,scripting languages,0.111,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
328,science physics,0.111,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
329,physics mathematics,0.111,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
330,softvision,0.207,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
331,softvision llc,0.167,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
332,llc,0.148,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
333,technology,0.109,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
334,typescript nice,0.108,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
335,self awareness,0.108,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
336,room self,0.108,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
337,room,0.108,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
338,presenting room,0.108,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
339,presenting,0.108,Verb,Senior Web Developer,2020-02-09 18:07:33.427541
340,sourcemap,0.229,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
341,young challenges,0.135,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
342,young,0.135,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
343,variety audiences,0.135,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
344,turn young,0.135,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
345,technical concepts,0.135,Adjective,Senior Web Developer,2020-02-09 18:07:33.427541
346,tech inherent,0.135,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
347,tech,0.135,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
348,sustainability interested,0.135,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
349,sustainability,0.135,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
350,web sites,0.128,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
351,sites,0.128,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
352,graphics,0.128,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
353,associate,0.128,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
354,staff associate,0.103,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
355,sites applications,0.103,Noun,Senior Web Developer,2020-02-09 18:07:33.427541
